t30006	0
t33578	0
t22462	1
t52093	0
t26935	0
t1758	0
t99270	1
t25970	1
t51245	0
t86153	1
t55116	0
t15169	1
t71518	0
t91431	0
t14853	1
t45211	0
t25497	0
t49964	1
t55940	0
t94771	1
t13703	0
t91729	0
t15475	1
t25003	1
t39222	0
t82018	1
t91150	1
t46519	1
t13594	1
t66574	0
t66927	0
t40660	0
t7370	0
t31367	1
t2428	0
t21836	1
t80747	1
t75433	1
t5371	0
t98692	0
t59731	0
t48470	1
t91358	0
t34132	1
t79985	0
t96709	0
t82211	0
t33048	1
t81444	1
t73880	0
t87009	0
t36263	0
t15585	1
t60188	1
t90269	0
t36656	0
t62365	0
t57308	1
t88651	0
t2917	1
t90859	1
t91566	0
t2412	1
t65707	0
t73943	1
t20099	0
t30289	0
t57999	1
t24097	0
t27369	1
t15696	0
t76376	1
t27255	1
t90277	1
t22304	0
t35379	1
t67856	1
t52804	1
t38665	0
t76705	0
t46300	1
t99096	0
t76957	0
t74533	0
t87093	1
t47068	1
t11796	1
t79442	0
t78639	1
t95643	0
t98925	1
t9877	0
t32189	1
t33414	1
t46924	0
t99076	1
t72001	0
t73663	0
t97752	0
t74781	0
t11941	0
t56810	1
t29700	0
t20590	0
t33807	1
t44088	0
t84492	0
t19009	0
t94752	1
t49137	1
t23984	1
t69650	1
t87032	0
t13180	0
t4882	0
t37236	1
t7735	0
t91086	0
t96361	0
t39671	0
t10867	0
t62251	0
t67939	1
t38335	0
t56279	1
t18067	0
t1188	0
t55708	0
t39935	0
t87176	1
t44308	1
t50946	1
t13523	0
t50469	0
t37124	0
t43098	0
t20288	1
t59053	0
t11814	1
t18249	1
t24971	0
t5590	0
t83378	0
t6358	1
t6460	1
t59929	1
t46405	1
t52830	0
t96824	0
t85940	0
t85729	1
t73688	1
t28488	1
t28502	1
t91583	0
t47822	1
t14525	0
t85000	0
t65001	0
t81425	1
t407	0
t2389	1
t15517	1
t82691	0
t16192	0
t19577	0
t19834	0
t90467	1
t8149	0
t91348	1
t52193	0
t56034	1
t77179	1
t60274	1
t89338	0
t84084	0
t11450	0
t35741	0
t47346	1
t13564	1
t25959	0
t25049	0
t42330	0
t4787	0
t71784	0
t987	0
t62245	1
t57719	1
t9765	0
t86481	1
t59135	0
t98919	0
t72726	0
t30026	1
t47203	0
t22268	1
t37435	1
t12728	1
t36804	0
t27225	0
t57196	1
t40663	0
t27541	1
t29129	0
t60112	0
t29073	1
t97857	0
t59109	0
t35022	0
t74997	1
t56970	0
t66701	0
t23251	1
t80248	0
t50785	0
t35289	0
t10991	1
t64853	0
t66171	0
t61806	1
t92565	1
t26904	0
t90335	0
t99298	1
t97792	1
t15062	1
t54594	0
t34595	0
t7224	1
t51494	1
t11431	1
t96216	0
t98946	0
t91342	0
t91122	0
t74775	0
t40883	0
t59367	1
t3860	1
t12978	0
t88427	1
t84134	0
t44682	0
t98038	0
t58796	1
t68189	0
t26684	1
t98717	0
t97740	0
t94717	0
t44577	1
t40274	1
t90062	1
t95142	1
t69251	1
t94642	0
t65311	0
t1534	0
t90966	0
t97021	0
t34759	0
t48048	0
t92745	0
t66804	0
t82975	1
t11141	0
t42616	0
t80785	1
t3128	0
t36968	1
t82630	1
t59879	0
t88201	0
t3570	1
t39507	0
t13221	1
t51536	1
t98677	1
t65469	0
t63651	1
t23433	0
t9826	1
t96138	1
t69143	0
t93029	0
t83145	0
t82949	1
t58337	0
t93400	1
t91096	0
t78386	0
t53182	0
t86321	0
t45759	0
t86713	0
t66121	0
t43504	1
t68260	1
t9929	0
t59227	0
t40556	1
t61745	0
t26419	0
t68719	1
t21767	0
t53651	0
t87112	1
t24162	0
t26716	0
t35996	1
t8409	1
t80647	1
t57585	1
t81722	1
t38876	1
t91347	0
t36866	0
t67422	0
t29860	1
t20129	0
t37021	0
t63001	0
t50577	1
t23137	0
t18002	1
t13982	0
t63733	0
t77159	0
t68123	1
t30075	1
t78492	1
t14765	0
t69722	0
t15737	0
t51014	0
t87992	0
t34289	0
t93502	0
t93261	1
t40596	0
t79726	0
t68678	1
t69203	0
t62367	1
t62348	0
t51274	1
t90935	0
t84734	1
t7029	1
t63239	1
t98081	0
t45543	0
t97815	0
t91776	0
t9942	0
t89223	0
t41049	0
t11955	0
t32041	0
t88743	0
t31455	1
t35203	0
t16525	0
t8530	1
t19570	1
t97911	0
t45189	1
t83524	0
t83620	1
t78388	0
t31637	0
t59226	1
t54620	0
t98420	0
t64357	0
t72518	0
t27984	1
t92522	1
t58260	0
t19898	0
t74916	1
t96198	0
t68707	1
t56223	0
t22100	0
t85754	0
t71459	0
t98027	1
t33311	0
t33107	0
t30284	1
t20119	0
t91401	1
t75934	1
t36353	0
t63267	0
t8381	0
t41254	0
t8337	0
t88725	0
t9794	1
t74778	0
t19262	1
t86968	0
t15299	0
t55495	1
t19410	1
t67686	0
t96870	0
t22382	0
t84782	1
t16899	1
t92605	1
t79621	1
t34028	0
t86418	1
t37518	1
t54770	1
t31748	1
t83965	0
t61908	1
t39386	1
t30238	1
t79161	1
t64224	1
t80691	0
t60693	1
t81909	1
t54894	1
t67335	0
t5719	1
t37065	0
t51049	0
t26380	1
t74528	0
t76591	1
t97093	1
t10786	1
t3711	0
t8368	0
t63455	0
t29274	0
t64977	1
t31869	0
t39576	0
t52284	1
t96105	0
t57023	0
t61427	0
t17700	1
t30711	1
t78498	1
t56365	0
t80257	0
t35407	1
t67573	1
t59064	1
t80677	0
t37142	1
t15845	1
t22957	1
t47266	1
t42536	0
t10970	0
t65562	1
t35526	1
t31608	1
t32081	0
t74499	0
t97301	1
t94536	1
t83478	1
t27315	0
t34384	0
t9365	0
t47995	0
t6498	0
t51960	0
t1034	0
t87905	0
t89898	1
t7352	1
t2027	0
t84344	1
t43287	0
t10170	0
t14	1
t5314	1
t25975	1
t50932	0
t82837	1
t38887	0
t72471	1
t97262	1
t54815	0
t33953	1
t85588	0
t21602	0
t67768	0
t86521	0
t37856	0
t96619	1
t26855	0
t27933	0
t72650	1
t36394	0
t94147	1
t62986	0
t13832	0
t20390	0
t56873	1
t61204	0
t39752	0
t86613	0
t90659	1
t46344	1
t22535	1
t82215	0
t72986	1
t50247	1
t71628	0
t97630	0
t94246	1
t11709	0
t89857	1
t53539	0
t28007	0
t83025	0
t87364	0
t50703	0
t29469	0
t65587	1
t50614	1
t75047	1
t71690	0
t28310	0
t52108	1
t76583	0
t2276	0
t2587	0
t8705	1
t67919	0
t55647	0
t16795	0
t1700	0
t20531	0
t31989	1
t41702	0
t74815	1
t31420	0
t4085	1
t89724	0
t23281	0
t53528	0
t849	1
t82307	0
t33150	1
t10942	1
t3862	0
t85517	1
t76256	1
t49657	0
t65344	1
t93923	1
t80973	0
t80561	0
t76162	0
t3707	1
t60207	1
t2993	1
t64947	0
t53407	1
t82227	1
t34148	1
t53265	0
t60734	0
t50371	1
t64330	1
t29283	1
t31693	1
t38302	0
t55804	0
t57755	1
t58112	0
t83200	1
t51134	1
t45463	0
t32392	1
t7584	0
t3361	1
t19520	1
t94060	1
t41813	1
t39949	0
t41497	0
t81466	0
t22152	1
t10328	1
t51751	0
t69853	1
t55325	1
t38119	0
t99257	0
t47051	0
t30932	1
t12377	0
t29133	0
t41646	1
t53534	0
t28529	0
t76397	1
t477	1
t8422	0
t77070	1
t74386	0
t25416	1
t54094	0
t56216	0
t71397	1
t22438	0
t75916	0
t20754	0
t28990	1
t70526	0
t614	0
t26096	0
t6323	1
t40565	0
t16774	1
t93318	0
t82922	0
t34103	1
t71465	0
t89475	0
t97015	0
t16843	0
t31258	1
t73503	0
t29045	0
t82660	0
t29067	1
t95801	0
t59585	0
t35840	1
t45622	0
t63252	0
t5025	1
t93481	1
t37101	0
t64569	0
t30242	1
t85455	0
t72766	0
t58108	0
t64774	0
t27842	0
t91813	1
t63603	0
t10906	0
t73330	0
t57863	1
t51599	0
t85529	0
t52688	1
t78054	1
t48465	0
t86941	1
t34978	0
t41987	0
t55137	0
t60058	0
t56946	1
t98903	1
t23263	1
t95683	0
t47570	0
t27656	1
t20065	1
t88378	1
t81609	0
t21249	0
t44738	0
t18962	0
t36475	1
t69109	0
t78546	0
t2959	0
t18555	0
t1207	1
t74810	0
t36283	0
t95172	0
t9686	0
t32239	1
t68402	1
t17783	0
t54316	0
t56785	0
t42968	0
t28527	0
t43700	1
t13852	1
t40580	1
t32610	0
t71910	0
t97450	1
t54298	1
t76373	0
t78105	0
t77468	0
t14752	1
t46853	1
t88932	0
t57762	1
t12495	0
t56161	0
t8133	1
t35467	1
t2515	0
t43243	0
t44788	1
t79364	0
t4546	0
t44354	0
t10562	0
t93872	0
t81378	1
t52366	0
t35236	1
t30054	0
t1242	1
t83069	0
t9931	0
t50502	1
t11991	1
t34503	1
t25321	1
t81898	0
t42153	1
t45616	0
t86734	0
t12762	0
t17341	0
t21676	1
t28267	1
t19167	0
t79301	0
t2000	0
t40115	0
t65829	1
t52101	0
t30090	0
t11037	0
t45812	0
t28683	0
t39989	0
t40122	1
t45642	1
t71575	1
t96130	0
t72580	1
t56103	0
t48804	1
t78024	0
t12839	1
t69585	0
t69889	0
t19310	0
t36993	0
t60694	1
t49421	1
t75628	1
t62456	0
t38596	0
t17878	0
t46594	1
t55389	0
t25048	1
t13080	0
t11835	1
t63119	0
t95271	0
t34194	0
t26117	1
t49869	0
t69635	1
t59112	0
t297	1
t78519	0
t79248	0
t17903	0
t22328	1
t25802	1
t81275	1
t70811	1
t81410	0
t70813	0
t95781	1
t69955	0
t28325	1
t90576	1
t24099	0
t57729	1
t81092	1
t86717	0
t3716	0
t27333	1
t39893	1
t46045	0
t72376	1
t93019	1
t51757	1
t56522	1
t90995	0
t55376	0
t66102	1
t1643	0
t4622	1
t85337	1
t10425	0
t5489	0
t12150	0
t31706	1
t72264	0
t5037	0
t56072	0
t72048	1
t84046	0
t35195	0
t82440	0
t71781	0
t6281	1
t47612	0
t43138	0
t60698	1
t53859	1
t41922	0
t61535	0
t4626	0
t39167	0
t36883	1
t55418	1
t2678	0
t96381	1
t56149	1
t87499	0
t60863	1
t33278	0
t62533	0
t50908	1
t1305	0
t56198	0
t26397	0
t42045	1
t58300	0
t22667	0
t66181	0
t12050	0
t98769	1
t49175	0
t57565	0
t57446	1
t61801	1
t39132	0
t88303	0
t35643	1
t92470	0
t38231	0
t43836	0
t89094	0
t83185	1
t8004	1
t72825	1
t17768	0
t15720	1
t1619	1
t27859	1
t97608	1
t35208	0
t17782	0
t5673	1
t40716	0
t54776	1
t8692	0
t1464	0
t14162	1
t24603	0
t38058	0
t66943	0
t78326	1
t80421	0
t54366	0
t60986	0
t96434	0
t50620	1
t18805	0
t32500	0
t74643	0
t61197	1
t19770	0
t65944	0
t84304	0
t26644	1
t92325	0
t37975	1
t56455	0
t36557	1
t64118	1
t57976	1
t8541	0
t44821	0
t38353	0
t81954	0
t62644	0
t32923	1
t4019	0
t81070	1
t3033	0
t2534	0
t50033	1
t84001	1
t75664	0
t42337	1
t79742	1
t31858	1
t82871	0
t1521	1
t57235	0
t31745	1
t49462	0
t58861	1
t75963	1
t63076	1
t64378	1
t31440	0
t33671	1
t55987	0
t22415	1
t70537	1
t62039	0
t55317	1
t73628	1
t24934	0
t49113	0
t95477	1
t36411	1
t61032	1
t28026	1
t621	0
t56934	1
t82374	0
t69336	0
t9064	0
t36235	0
t38033	0
t26815	0
t13065	0
t67880	0
t87263	0
t42635	0
t81698	0
t78600	1
t49526	0
t55496	1
t57555	0
t59671	0
t37714	0
t96321	1
t72834	0
t86215	1
t80980	0
t68921	0
t65486	0
t56210	1
t39352	0
t31026	0
t86516	0
t59052	1
t31286	1
t98197	0
t51819	1
t80753	0
t92886	1
t40073	1
t96631	1
t98404	0
t46351	0
t42071	0
t66513	0
t13965	0
t273	0
t54160	1
t61953	0
t98864	0
t55721	0
t96413	1
t38533	1
t95292	1
t30121	0
t71146	0
t57640	0
t30567	0
t97611	1
t57685	0
t7975	1
t600	0
t71773	1
t94514	1
t53787	1
t57190	0
t51800	0
t53772	1
t91798	0
t4115	0
t36194	1
t64496	1
t32244	0
t92219	0
t11022	1
t18987	0
t90830	1
t69714	1
t12286	1
t93837	0
t57928	1
t64236	1
t84748	0
t48018	0
t29524	1
t87114	0
t83674	0
t48407	0
t62210	1
t79323	0
t95458	0
t33624	0
t11342	0
t40601	0
t74561	1
t24209	0
t53931	0
t54498	0
t20876	0
t16010	1
t34711	0
t33004	0
t65868	1
t62385	0
t63343	1
t44829	1
t92111	1
t21890	0
t71779	0
t67299	0
t67886	1
t6428	0
t5808	0
t18593	0
t61813	1
t8860	0
t24477	1
t87483	0
t85119	0
t99051	0
t50991	1
t91888	1
t13841	1
t41823	0
t38107	0
t68328	1
t40126	0
t1653	0
t85269	1
t73175	0
t83987	0
t25710	0
t92246	1
t90964	1
t89532	0
t47254	1
t88767	0
t46217	0
t75593	0
t19732	1
t825	0
t8261	1
t77934	1
t13759	1
t79246	0
t19890	1
t5436	0
t45164	1
t57586	0
t59164	1
t1003	0
t52407	0
t32914	0
t74384	1
t31176	0
t25848	0
t32447	0
t2029	1
t73261	0
t67879	1
t14009	1
t71108	0
t24096	0
t25691	0
t93285	1
t82333	0
t75085	0
t64238	0
t13360	1
t76344	1
t5815	0
t78806	1
t55677	1
t50155	0
t25123	0
t24975	0
t47623	0
t92376	0
t86814	1
t19436	1
t19938	0
t68718	0
t9755	1
t24289	1
t22728	0
t8488	1
t40480	0
t78223	1
t18391	1
t75016	1
t293	0
t10596	1
t19127	1
t97322	0
t26753	0
t24741	1
t44300	1
t13672	0
t69962	0
t76023	0
t1957	1
t70725	0
t33683	1
t28850	0
t27558	0
t6708	0
t30933	0
t2541	0
t65584	0
t96317	0
t18165	0
t43171	0
t63896	0
t7073	1
t74186	1
t32092	0
t55081	1
t77866	1
t49971	0
t95318	0
t10633	0
t28523	0
t88555	0
t74153	0
t44066	1
t71449	0
t28132	0
t92821	1
t91187	0
t56813	1
t45820	0
t98075	0
t87674	1
t71864	1
t44597	0
t8417	0
t26768	1
t31624	1
t86225	0
t23781	1
t30544	0
t51746	0
t6627	1
t89163	0
t33064	0
t59739	0
t63423	0
t97421	0
t35944	1
t57720	1
t76110	1
t8255	0
t6118	0
t91984	0
t89744	0
t56644	0
t72409	1
t87898	0
t99304	1
t38412	1
t42943	1
t12025	0
t64904	0
t27483	0
t69113	1
t47197	0
t1738	0
t11375	1
t39082	0
t24143	1
t9937	0
t92887	0
t26108	0
t58459	1
t75364	0
t51289	0
t61993	0
t22729	1
t7782	1
t23300	0
t72286	0
t75567	0
t27177	1
t38808	0
t3889	1
t6252	1
t79752	0
t50808	1
t80966	1
t48361	0
t42923	0
t98472	0
t87565	1
t98142	1
t44827	0
t55842	0
t16770	1
t40237	1
t14408	1
t80525	1
t69638	0
t85981	1
t11503	0
t3152	1
t12194	0
t52640	0
t98205	0
t14934	1
t32035	0
t34097	0
t87008	0
t72672	1
t83652	1
t64074	0
t33776	1
t50031	0
t5310	1
t78045	0
t93259	1
t378	1
t69918	1
t88789	0
t58757	0
t6570	1
t81875	1
t48411	1
t71348	0
t13179	0
t43067	0
t5786	0
t83531	0
t88462	0
t15674	0
t73132	0
t8358	1
t13914	1
t34366	0
t51683	0
t62453	0
t8753	0
t52709	0
t20683	0
t73540	0
t88791	0
t22934	0
t91219	0
t74509	1
t93673	0
t43854	0
t24938	1
t91676	1
t44710	0
t12364	1
t5879	1
t92880	0
t64069	0
t11703	1
t76267	0
t3182	1
t18550	0
t15380	0
t32716	1
t56506	1
t7360	0
t56472	0
t61288	1
t55367	0
t31145	1
t24666	1
t53320	0
t46168	0
t73416	0
t71068	1
t93992	0
t97221	0
t44052	0
t29887	1
t45595	1
t17414	0
t45279	0
t80481	0
t79862	1
t79367	1
t95006	0
t28459	0
t15891	1
t83805	1
t91781	0
t76140	0
t70422	0
t47509	0
t33215	1
t54050	1
t89585	1
t57469	0
t91571	0
t77575	0
t4702	0
t37644	1
t24292	0
t13249	1
t11272	0
t87303	1
t52306	1
t16229	0
t23340	1
t43759	1
t85381	1
t73806	0
t60218	0
t12988	1
t79743	0
t6477	1
t95868	1
t17087	1
t29239	0
t96768	1
t56791	1
t24068	0
t85382	1
t60457	0
t58745	1
t19397	0
t21608	0
t89356	1
t10813	0
t18480	0
t33265	0
t97307	0
t48868	1
t77987	1
t35012	0
t24218	0
t33967	1
t94114	1
t21853	1
t70158	0
t38604	1
t62282	0
t87251	1
t87820	0
t99307	0
t43855	0
t32982	0
t88816	0
t39368	0
t75178	1
t85170	1
t88477	1
t76830	0
t77773	0
t46756	1
t90662	0
t31459	1
t60529	0
t63875	1
t11008	1
t3733	0
t30189	0
t8976	0
t97284	0
t40874	0
t44519	0
t19220	0
t43798	0
t9339	0
t84450	1
t43498	0
t96644	0
t34224	1
t57574	1
t41301	0
t72914	0
t8555	0
t15291	0
t84854	0
t76062	1
t21226	1
t15558	0
t7803	1
t3477	1
t30206	1
t76630	0
t54114	1
t90103	1
t87817	0
t74115	0
t24880	1
t62872	1
t78662	1
t89115	1
t38946	0
t32647	1
t89080	1
t74682	1
t30681	0
t34848	0
t90139	0
t19918	0
t883	0
t81947	0
t47417	1
t90232	0
t32417	0
t26524	1
t74177	0
t66984	0
t8196	1
t30883	0
t81448	0
t42906	0
t92596	1
t95223	0
t87937	0
t62455	0
t5265	1
t33074	0
t67518	0
t84562	0
t91760	0
t73668	1
t22545	0
t3102	1
t32683	0
t71336	0
t3025	1
t57867	0
t14041	1
t39757	0
t55825	1
t15551	0
t65432	0
t11090	0
t23811	0
t17661	1
t80493	0
t46806	0
t79424	1
t87916	0
t15064	0
t54579	0
t37263	0
t80947	1
t51543	0
t16342	0
t96004	1
t9975	0
t58261	1
t39612	0
t19002	1
t21932	1
t85828	0
t51422	0
t66222	0
t18730	1
t92779	1
t92929	1
t51739	0
t48395	0
t41568	0
t65075	1
t85027	0
t67176	1
t39183	0
t42652	1
t72176	1
t62984	0
t69961	1
t15663	0
t97769	1
t36126	1
t62587	1
t7272	0
t50767	0
t63658	0
t9490	0
t36682	0
t75996	1
t95827	0
t98378	0
t39822	0
t19984	1
t45180	0
t47510	0
t55983	0
t91418	1
t52285	0
t572	0
t74095	1
t99029	0
t12118	0
t28131	1
t72830	0
t79632	1
t82017	1
t38641	0
t46044	1
t47847	1
t22677	0
t28192	1
t45818	0
t70016	0
t45430	1
t48774	0
t82754	1
t93879	0
t4796	0
t94831	0
t39190	0
t74786	1
t10238	0
t80541	0
t12366	1
t78026	0
t37092	1
t26977	0
t3677	1
t77824	0
t27570	0
t22129	1
t81870	0
t931	0
t66748	0
t81151	0
t9854	0
t46934	0
t84598	0
t95843	0
t20983	0
t38689	0
t43657	1
t54179	0
t91547	1
t35891	1
t38843	1
t79097	0
t15143	0
t66915	1
t36304	1
t8362	1
t49544	0
t45450	1
t59205	0
t29327	0
t93181	0
t35533	0
t34720	0
t91865	1
t46854	0
t70161	0
t54150	0
t49185	0
t33356	0
t59932	1
t15810	0
t17379	1
t76248	1
t70879	1
t27292	0
t97109	0
t14186	0
t65500	1
t66476	0
t20122	0
t71313	1
t57945	0
t19712	1
t79021	0
t995	1
t78490	1
t43752	1
t34705	0
t37694	1
t98841	1
t36574	0
t48374	0
t10432	0
t95736	0
t4875	0
t48540	0
t54159	0
t85247	0
t51264	0
t37619	0
t20117	0
t36590	1
t5656	1
t86976	0
t3919	1
t34252	1
t34723	0
t58128	1
t27240	1
t14426	0
t20880	0
t46385	0
t79562	1
t85275	1
t59436	0
t63800	0
t83230	1
t90469	1
t22811	0
t54383	0
t53823	1
t44631	1
t96273	0
t61374	1
t42820	0
t77264	1
t55620	1
t71552	0
t58965	1
t71489	0
t58764	0
t37880	1
t98129	1
t75580	1
t11705	1
t87409	0
t23546	1
t42032	0
t81158	0
t96976	0
t85686	1
t67443	1
t8410	0
t43000	0
t89127	1
t16602	1
t73498	0
t50613	1
t68620	1
t37861	0
t92595	0
t46510	0
t99037	0
t93806	0
t14886	0
t33196	1
t96892	1
t45004	0
t7985	0
t71072	1
t12671	0
t69432	0
t44439	1
t94510	1
t28101	0
t88227	1
t6988	0
t69047	0
t55570	1
t14415	1
t39689	1
t32495	0
t63973	1
t29198	1
t43995	0
t82082	0
t62884	0
t92523	0
t43561	1
t27513	0
t4629	0
t81813	0
t64571	1
t93852	1
t20610	0
t23312	0
t40188	0
t41993	0
t14983	0
t73817	0
t72803	0
t98188	1
t50938	1
t58243	0
t93659	1
t19804	1
t28911	0
t16472	1
t85046	0
t5730	0
t18984	0
t3457	1
t40981	1
t11536	0
t57106	0
t43103	0
t44377	0
t24903	1
t18903	1
t44536	1
t44396	1
t50121	0
t84107	0
t96924	0
t38874	0
t87670	1
t94239	1
t445	1
t79267	0
t15206	1
t53505	1
t83192	1
t72029	1
t19004	1
t88208	1
t56953	1
t49999	0
t13744	0
t69901	0
t54336	0
t42629	0
t23524	1
t40211	0
t67812	1
t69572	0
t24596	1
t53387	0
t27247	0
t19360	0
t94417	0
t76987	0
t75082	0
t50630	0
t47399	0
t88616	0
t30646	1
t8708	1
t45953	1
t97970	0
t23385	0
t82862	1
t72418	0
t94225	0
t5519	0
t9869	0
t76107	0
t24870	0
t4236	0
t24756	0
t31596	0
t74531	1
t75421	0
t77256	0
t83019	0
t80672	1
t78347	1
t87881	1
t67840	0
t81607	0
t20457	0
t69796	1
t30654	0
t55550	0
t65799	0
t64746	0
t69890	1
t52249	0
t41402	1
t61756	1
t15996	0
t37978	0
t74592	0
t98825	1
t85475	1
t65275	0
t29521	0
t45417	1
t97770	1
t70136	0
t93827	0
t64316	1
t21916	1
t82946	1
t88905	0
t79349	1
t61470	0
t7220	1
t60973	1
t48467	1
t94313	0
t73081	0
t42691	1
t36125	1
t75589	1
t65237	1
t74647	0
t59453	1
t98597	1
t17356	1
t17452	1
t45381	0
t2789	0
t20372	0
t70818	0
t79506	0
t42248	0
t27790	0
t63246	0
t26410	0
t93875	0
t7454	0
t8907	1
t1304	0
t23761	1
t12206	0
t397	1
t83633	0
t76485	0
t73212	0
t65610	1
t95597	0
t85595	0
t72764	0
t43139	0
t40676	1
t71490	1
t82250	1
t54935	1
t78578	1
t29568	1
t2418	1
t23653	0
t14779	0
t46109	0
t57144	0
t22223	0
t60771	0
t77090	0
t97051	0
t27351	0
t46086	1
t4020	0
t57014	0
t89976	0
t97135	1
t28349	0
t30199	0
t29444	0
t8486	0
t26342	0
t66896	1
t91055	1
t58466	0
t21506	1
t8383	1
t83016	1
t37083	1
t89843	0
t41399	0
t61325	0
t9980	0
t81804	0
t741	0
t71428	0
t65419	1
t30115	0
t60881	0
t28394	1
t98538	1
t80178	0
t79443	0
t86835	1
t95054	1
t54681	1
t36906	0
t90246	1
t68624	0
t51939	1
t899	0
t72058	1
t94291	0
t40340	0
t15225	1
t12072	1
t43930	0
t41191	0
t91440	0
t93948	0
t20409	0
t97447	0
t98716	0
t12532	1
t97287	1
t5680	0
t38270	0
t36634	0
t26426	0
t66452	1
t88229	0
t21709	0
t90275	1
t14133	1
t63630	0
t85579	0
t41179	0
t78343	1
t57662	1
t91802	0
t66408	1
t24089	0
t51312	0
t57822	0
t9754	0
t73547	0
t26463	0
t6210	1
t41101	1
t54756	0
t12064	0
t46097	1
t39930	0
t59481	0
t46551	1
t77737	1
t87755	0
t58918	0
t14051	1
t75564	0
t67642	1
t50583	0
t51349	0
t67675	0
t50428	0
t9316	0
t87182	1
t4944	0
t43606	1
t61417	1
t51893	0
t89587	0
t6930	1
t96204	1
t31816	1
t38357	1
t17014	1
t63040	1
t42656	1
t40589	0
t2402	1
t10037	0
t1703	0
t19803	0
t39704	1
t92578	1
t80315	0
t74974	1
t35090	1
t97125	1
t51489	1
t83801	0
t53210	0
t41322	0
t72011	0
t34796	1
t17105	0
t52633	1
t85199	0
t9894	1
t13867	0
t23419	0
t13691	0
t86110	0
t45946	1
t8565	1
t87243	1
t46332	0
t67669	0
